publishTime,startTime,generation_forecast,generation_actual,forecast_horizon_hours,error,abs_error,rel_error,hour
2024-01-29 22:30:00+00:00,2024-01-30 08:00:00+00:00,8300,9672,9.5,-1372,1372,14.185277088502895,8
2024-01-29 22:30:00+00:00,2024-01-30 09:00:00+00:00,8205,9195,10.5,-990,990,10.766721044045676,9
2024-01-29 22:30:00+00:00,2024-01-30 10:00:00+00:00,8025,9066,11.5,-1041,1041,11.482461945731304,10
2024-01-29 22:30:00+00:00,2024-01-30 11:00:00+00:00,7816,9565,12.5,-1749,1749,18.285415577626765,11
2024-01-29 22:30:00+00:00,2024-01-30 12:00:00+00:00,7706,8628,13.5,-922,922,10.686138154844691,12
2024-01-29 22:30:00+00:00,2024-01-30 13:00:00+00:00,7446,8442,14.5,-996,996,11.798152096659559,13
2024-01-29 22:30:00+00:00,2024-01-30 14:00:00+00:00,7105,8626,15.5,-1521,1521,17.63273823324832,14
2024-01-29 22:30:00+00:00,2024-01-30 15:00:00+00:00,6837,7823,16.5,-986,986,12.603860411606801,15
2024-01-29 22:30:00+00:00,2024-01-30 16:00:00+00:00,6711,7604,17.5,-893,893,11.743819042609154,16
2024-01-29 22:30:00+00:00,2024-01-30 17:00:00+00:00,6642,7193,18.5,-551,551,7.660225218962881,17
2024-01-29 22:30:00+00:00,2024-01-30 18:00:00+00:00,6717,6626,19.5,91,91,1.3733776033806218,18
2024-01-29 22:30:00+00:00,2024-01-30 19:00:00+00:00,6982,6415,20.5,567,567,8.838659392049882,19
2024-01-29 22:30:00+00:00,2024-01-30 20:00:00+00:00,7211,6622,21.5,589,589,8.894593778314709,20
2024-01-29 22:30:00+00:00,2024-01-30 21:00:00+00:00,7592,7217,22.5,375,375,5.196064846889289,21
2024-01-29 22:30:00+00:00,2024-01-30 22:00:00+00:00,8195,7214,23.5,981,981,13.598558358746882,22
2024-01-29 22:30:00+00:00,2024-01-30 23:00:00+00:00,8787,7592,24.5,1195,1195,15.740252897787144,23
2024-01-29 22:30:00+00:00,2024-01-31 00:00:00+00:00,9366,7009,25.5,2357,2357,33.62819232415466,0
2024-01-29 22:30:00+00:00,2024-01-31 01:00:00+00:00,9882,7248,26.5,2634,2634,36.341059602649004,1
2024-01-29 22:30:00+00:00,2024-01-31 02:00:00+00:00,10444,7463,27.5,2981,2981,39.943722363660726,2
2024-01-29 22:30:00+00:00,2024-01-31 03:00:00+00:00,11020,8175,28.5,2845,2845,34.801223241590215,3
2024-01-29 22:30:00+00:00,2024-01-31 04:00:00+00:00,11790,8687,29.5,3103,3103,35.72004144123403,4
2024-01-29 22:30:00+00:00,2024-01-31 05:00:00+00:00,12309,9519,30.5,2790,2790,29.309801449732113,5
2024-01-29 22:30:00+00:00,2024-01-31 06:00:00+00:00,12966,10509,31.5,2457,2457,23.379960034256353,6
2024-01-29 22:30:00+00:00,2024-01-31 07:00:00+00:00,13649,11728,32.5,1921,1921,16.379604365620736,7
2024-01-29 22:30:00+00:00,2024-01-31 08:00:00+00:00,14333,12836,33.5,1497,1497,11.662511685883453,8
2024-01-29 22:30:00+00:00,2024-01-31 09:00:00+00:00,14642,13747,34.5,895,895,6.5105113843020295,9
2024-01-29 22:30:00+00:00,2024-01-31 10:00:00+00:00,15347,14183,35.5,1164,1164,8.207008390326447,10
2024-01-29 22:30:00+00:00,2024-01-31 11:00:00+00:00,15918,14352,36.5,1566,1566,10.911371237458194,11
2024-01-29 22:30:00+00:00,2024-01-31 12:00:00+00:00,16155,15177,37.5,978,978,6.443961257165448,12
2024-01-29 22:30:00+00:00,2024-01-31 13:00:00+00:00,17014,15997,38.5,1017,1017,6.357442020378821,13
2024-01-29 22:30:00+00:00,2024-01-31 14:00:00+00:00,17409,15818,39.5,1591,1591,10.05816158806423,14
2024-01-29 22:30:00+00:00,2024-01-31 15:00:00+00:00,18021,15911,40.5,2110,2110,13.261265790962225,15
2024-01-29 22:30:00+00:00,2024-01-31 16:00:00+00:00,18145,15762,41.5,2383,2383,15.118639766527089,16
2024-01-29 22:30:00+00:00,2024-01-31 17:00:00+00:00,17932,15683,42.5,2249,2249,14.340368551935217,17
2024-01-29 22:30:00+00:00,2024-01-31 18:00:00+00:00,17844,15411,43.5,2433,2433,15.787424566867822,18
2024-01-29 22:30:00+00:00,2024-01-31 19:00:00+00:00,17841,15812,44.5,2029,2029,12.832026309132305,19
2024-01-29 22:30:00+00:00,2024-01-31 20:00:00+00:00,17745,15684,45.5,2061,2061,13.140780413159908,20
2024-01-29 22:30:00+00:00,2024-01-31 21:00:00+00:00,17493,15757,46.5,1736,1736,11.017325633051978,21
2024-01-29 18:30:00+00:00,2024-01-29 23:00:00+00:00,9021,8699,4.5,322,322,3.7015748936659385,23
2024-01-29 18:30:00+00:00,2024-01-30 00:00:00+00:00,9290,9135,5.5,155,155,1.6967706622879035,0
2024-01-29 18:30:00+00:00,2024-01-30 01:00:00+00:00,9401,9883,6.5,-482,482,4.877061620965294,1
2024-01-29 18:30:00+00:00,2024-01-30 02:00:00+00:00,9385,10237,7.5,-852,852,8.322750805900165,2
2024-01-29 18:30:00+00:00,2024-01-30 03:00:00+00:00,9330,10370,8.5,-1040,1040,10.028929604628736,3
2024-01-29 18:30:00+00:00,2024-01-30 04:00:00+00:00,9170,10203,9.5,-1033,1033,10.12447319415858,4
2024-01-29 18:30:00+00:00,2024-01-30 05:00:00+00:00,9057,10076,10.5,-1019,1019,10.113140134974197,5
2024-01-29 18:30:00+00:00,2024-01-30 06:00:00+00:00,8840,10215,11.5,-1375,1375,13.46059716103769,6
2024-01-29 18:30:00+00:00,2024-01-30 07:00:00+00:00,8552,10107,12.5,-1555,1555,15.385376471752252,7
2024-01-29 18:30:00+00:00,2024-01-30 08:00:00+00:00,8295,9672,13.5,-1377,1377,14.23697270471464,8
2024-01-29 18:30:00+00:00,2024-01-30 09:00:00+00:00,8200,9195,14.5,-995,995,10.821098423056007,9
2024-01-29 18:30:00+00:00,2024-01-30 10:00:00+00:00,8021,9066,15.5,-1045,1045,11.526582836973306,10
2024-01-29 18:30:00+00:00,2024-01-30 11:00:00+00:00,7810,9565,16.5,-1755,1755,18.348144276006273,11
2024-01-29 18:30:00+00:00,2024-01-30 12:00:00+00:00,7701,8628,17.5,-927,927,10.744089012517385,12
2024-01-29 18:30:00+00:00,2024-01-30 13:00:00+00:00,7443,8442,18.5,-999,999,11.83368869936034,13
2024-01-29 18:30:00+00:00,2024-01-30 14:00:00+00:00,7103,8626,19.5,-1523,1523,17.65592395084628,14
2024-01-29 18:30:00+00:00,2024-01-30 15:00:00+00:00,6836,7823,20.5,-987,987,12.616643231496868,15
2024-01-29 18:30:00+00:00,2024-01-30 16:00:00+00:00,6709,7604,21.5,-895,895,11.770120988953183,16
2024-01-29 18:30:00+00:00,2024-01-30 17:00:00+00:00,6641,7193,22.5,-552,552,7.674127624078967,17
2024-01-29 18:30:00+00:00,2024-01-30 18:00:00+00:00,6717,6626,23.5,91,91,1.3733776033806218,18
2024-01-29 18:30:00+00:00,2024-01-30 19:00:00+00:00,6982,6415,24.5,567,567,8.838659392049882,19
2024-01-29 18:30:00+00:00,2024-01-30 20:00:00+00:00,7211,6622,25.5,589,589,8.894593778314709,20
2024-01-29 18:30:00+00:00,2024-01-30 21:00:00+00:00,7592,7217,26.5,375,375,5.196064846889289,21
2024-01-29 18:30:00+00:00,2024-01-30 22:00:00+00:00,8194,7214,27.5,980,980,13.584696423620738,22
2024-01-29 18:30:00+00:00,2024-01-30 23:00:00+00:00,8786,7592,28.5,1194,1194,15.727081138040042,23
2024-01-29 18:30:00+00:00,2024-01-31 00:00:00+00:00,9365,7009,29.5,2356,2356,33.61392495363105,0
2024-01-29 18:30:00+00:00,2024-01-31 01:00:00+00:00,9881,7248,30.5,2633,2633,36.32726269315673,1
2024-01-29 18:30:00+00:00,2024-01-31 02:00:00+00:00,10443,7463,31.5,2980,2980,39.93032292643709,2
2024-01-29 18:30:00+00:00,2024-01-31 03:00:00+00:00,11019,8175,32.5,2844,2844,34.788990825688074,3
2024-01-29 18:30:00+00:00,2024-01-31 04:00:00+00:00,11789,8687,33.5,3102,3102,35.7085299873374,4
2024-01-29 18:30:00+00:00,2024-01-31 05:00:00+00:00,12307,9519,34.5,2788,2788,29.288790839373885,5
2024-01-29 18:30:00+00:00,2024-01-31 06:00:00+00:00,12966,10509,35.5,2457,2457,23.379960034256353,6
2024-01-29 18:30:00+00:00,2024-01-31 07:00:00+00:00,13649,11728,36.5,1921,1921,16.379604365620736,7
2024-01-29 18:30:00+00:00,2024-01-31 08:00:00+00:00,14330,12836,37.5,1494,1494,11.639139918977873,8
2024-01-29 18:30:00+00:00,2024-01-31 09:00:00+00:00,14640,13747,38.5,893,893,6.495962755510293,9
2024-01-29 18:30:00+00:00,2024-01-31 10:00:00+00:00,15347,14183,39.5,1164,1164,8.207008390326447,10
2024-01-29 18:30:00+00:00,2024-01-31 11:00:00+00:00,15921,14352,40.5,1569,1569,10.93227424749164,11
2024-01-29 18:30:00+00:00,2024-01-31 12:00:00+00:00,16159,15177,41.5,982,982,6.470316926928906,12
2024-01-29 18:30:00+00:00,2024-01-31 13:00:00+00:00,17017,15997,42.5,1020,1020,6.376195536663125,13
2024-01-29 18:30:00+00:00,2024-01-31 14:00:00+00:00,17411,15818,43.5,1593,1593,10.070805411556455,14
2024-01-29 18:30:00+00:00,2024-01-31 15:00:00+00:00,18023,15911,44.5,2112,2112,13.273835711143233,15
2024-01-29 18:30:00+00:00,2024-01-31 16:00:00+00:00,18145,15762,45.5,2383,2383,15.118639766527089,16
2024-01-29 18:30:00+00:00,2024-01-31 17:00:00+00:00,17931,15683,46.5,2248,2248,14.333992220876107,17
2024-01-29 18:30:00+00:00,2024-01-31 18:00:00+00:00,17842,15411,47.5,2431,2431,15.774446823697359,18
2024-01-29 15:30:00+00:00,2024-01-29 21:00:00+00:00,8604,9077,5.5,-473,473,5.210972788366201,21
2024-01-29 15:30:00+00:00,2024-01-29 22:00:00+00:00,8782,8875,6.5,-93,93,1.047887323943662,22
2024-01-29 15:30:00+00:00,2024-01-29 23:00:00+00:00,8921,8699,7.5,222,222,2.55201747327279,23
2024-01-29 15:30:00+00:00,2024-01-30 00:00:00+00:00,9040,9135,8.5,-95,95,1.0399562123700055,0
2024-01-29 15:30:00+00:00,2024-01-30 01:00:00+00:00,9116,9883,9.5,-767,767,7.760801376100375,1
2024-01-29 15:30:00+00:00,2024-01-30 02:00:00+00:00,9243,10237,10.5,-994,994,9.709875940216861,2
2024-01-29 15:30:00+00:00,2024-01-30 03:00:00+00:00,9402,10370,11.5,-968,968,9.334619093539056,3
2024-01-29 15:30:00+00:00,2024-01-30 04:00:00+00:00,9483,10203,12.5,-720,720,7.056748015289621,4
2024-01-29 15:30:00+00:00,2024-01-30 05:00:00+00:00,9567,10076,13.5,-509,509,5.051607780865423,5
2024-01-29 15:30:00+00:00,2024-01-30 06:00:00+00:00,9457,10215,14.5,-758,758,7.420460107684777,6
2024-01-29 15:30:00+00:00,2024-01-30 07:00:00+00:00,9278,10107,15.5,-829,829,8.202236074008114,7
2024-01-29 15:30:00+00:00,2024-01-30 08:00:00+00:00,8879,9672,16.5,-793,793,8.198924731182796,8
2024-01-29 15:30:00+00:00,2024-01-30 09:00:00+00:00,8793,9195,17.5,-402,402,4.371941272430669,9
2024-01-29 15:30:00+00:00,2024-01-30 10:00:00+00:00,8673,9066,18.5,-393,393,4.334877564526804,10
2024-01-29 15:30:00+00:00,2024-01-30 11:00:00+00:00,8439,9565,19.5,-1126,1126,11.772085729221118,11
2024-01-29 15:30:00+00:00,2024-01-30 12:00:00+00:00,8256,8628,20.5,-372,372,4.3115438108484,12
2024-01-29 15:30:00+00:00,2024-01-30 13:00:00+00:00,7987,8442,21.5,-455,455,5.389718076285241,13
2024-01-29 15:30:00+00:00,2024-01-30 14:00:00+00:00,7566,8626,22.5,-1060,1060,12.288430326918618,14
2024-01-29 15:30:00+00:00,2024-01-30 15:00:00+00:00,7300,7823,23.5,-523,523,6.6854148025054325,15
2024-01-29 15:30:00+00:00,2024-01-30 16:00:00+00:00,7049,7604,24.5,-555,555,7.2987901104681745,16
2024-01-29 15:30:00+00:00,2024-01-30 17:00:00+00:00,6728,7193,25.5,-465,465,6.464618378979564,17
2024-01-29 15:30:00+00:00,2024-01-30 18:00:00+00:00,6728,6626,26.5,102,102,1.5393902807123452,18
2024-01-29 15:30:00+00:00,2024-01-30 19:00:00+00:00,6866,6415,27.5,451,451,7.0303975058456745,19
2024-01-29 15:30:00+00:00,2024-01-30 20:00:00+00:00,7092,6622,28.5,470,470,7.0975536091815155,20
2024-01-29 15:30:00+00:00,2024-01-30 21:00:00+00:00,7430,7217,29.5,213,213,2.951364833033116,21
2024-01-29 15:30:00+00:00,2024-01-30 22:00:00+00:00,8072,7214,30.5,858,858,11.893540338231217,22
2024-01-29 15:30:00+00:00,2024-01-30 23:00:00+00:00,8657,7592,31.5,1065,1065,14.027924130663857,23
2024-01-29 15:30:00+00:00,2024-01-31 00:00:00+00:00,9336,7009,32.5,2327,2327,33.200171208446285,0
2024-01-29 15:30:00+00:00,2024-01-31 01:00:00+00:00,9982,7248,33.5,2734,2734,37.72075055187638,1
2024-01-29 15:30:00+00:00,2024-01-31 02:00:00+00:00,10629,7463,34.5,3166,3166,42.4226182500335,2
2024-01-29 15:30:00+00:00,2024-01-31 03:00:00+00:00,11268,8175,35.5,3093,3093,37.8348623853211,3
2024-01-29 15:30:00+00:00,2024-01-31 04:00:00+00:00,12348,8687,36.5,3661,3661,42.143432715551974,4
2024-01-29 15:30:00+00:00,2024-01-31 05:00:00+00:00,13175,9519,37.5,3656,3656,38.4073957348461,5
2024-01-29 15:30:00+00:00,2024-01-31 06:00:00+00:00,13726,10509,38.5,3217,3217,30.611856503949,6
2024-01-29 15:30:00+00:00,2024-01-31 07:00:00+00:00,14599,11728,39.5,2871,2871,24.479877216916783,7
2024-01-29 15:30:00+00:00,2024-01-31 08:00:00+00:00,14761,12836,40.5,1925,1925,14.996883764412589,8
2024-01-29 15:30:00+00:00,2024-01-31 09:00:00+00:00,15188,13747,41.5,1441,1441,10.48228704444606,9
2024-01-29 15:30:00+00:00,2024-01-31 10:00:00+00:00,15875,14183,42.5,1692,1692,11.92977508284566,10
2024-01-29 15:30:00+00:00,2024-01-31 11:00:00+00:00,16581,14352,43.5,2229,2229,15.530936454849497,11
2024-01-29 15:30:00+00:00,2024-01-31 12:00:00+00:00,17015,15177,44.5,1838,1838,12.110430256308888,12
2024-01-29 15:30:00+00:00,2024-01-31 13:00:00+00:00,17542,15997,45.5,1545,1545,9.658060886416203,13
2024-01-29 15:30:00+00:00,2024-01-31 14:00:00+00:00,18122,15818,46.5,2304,2304,14.565684663042102,14
2024-01-29 15:30:00+00:00,2024-01-31 15:00:00+00:00,18683,15911,47.5,2772,2772,17.421909370875497,15
2024-01-29 11:30:00+00:00,2024-01-29 21:00:00+00:00,8119,9077,9.5,-958,958,10.554147846204694,21
2024-01-29 11:30:00+00:00,2024-01-29 22:00:00+00:00,8361,8875,10.5,-514,514,5.791549295774648,22
2024-01-29 11:30:00+00:00,2024-01-29 23:00:00+00:00,8534,8699,11.5,-165,165,1.8967697436486952,23
2024-01-29 11:30:00+00:00,2024-01-30 00:00:00+00:00,8722,9135,12.5,-413,413,4.521072796934866,0
2024-01-29 11:30:00+00:00,2024-01-30 01:00:00+00:00,8927,9883,13.5,-956,956,9.673176161084692,1
2024-01-29 11:30:00+00:00,2024-01-30 02:00:00+00:00,9137,10237,14.5,-1100,1100,10.74533554752369,2
2024-01-29 11:30:00+00:00,2024-01-30 03:00:00+00:00,9376,10370,15.5,-994,994,9.585342333654772,3
2024-01-29 11:30:00+00:00,2024-01-30 04:00:00+00:00,9535,10203,16.5,-668,668,6.547093991963148,4
2024-01-29 11:30:00+00:00,2024-01-30 05:00:00+00:00,9623,10076,17.5,-453,453,4.495831679237792,5
2024-01-29 11:30:00+00:00,2024-01-30 06:00:00+00:00,9710,10215,18.5,-505,505,4.943710230053842,6
2024-01-29 11:30:00+00:00,2024-01-30 07:00:00+00:00,9662,10107,19.5,-445,445,4.402889086771545,7
2024-01-29 11:30:00+00:00,2024-01-30 08:00:00+00:00,9315,9672,20.5,-357,357,3.6910669975186106,8
2024-01-29 11:30:00+00:00,2024-01-30 09:00:00+00:00,9111,9195,21.5,-84,84,0.9135399673735726,9
2024-01-29 11:30:00+00:00,2024-01-30 10:00:00+00:00,8973,9066,22.5,-93,93,1.0258107213765717,10
2024-01-29 11:30:00+00:00,2024-01-30 11:00:00+00:00,8743,9565,23.5,-822,822,8.593831677992682,11
2024-01-29 11:30:00+00:00,2024-01-30 12:00:00+00:00,8493,8628,24.5,-135,135,1.564673157162726,12
2024-01-29 11:30:00+00:00,2024-01-30 13:00:00+00:00,8228,8442,25.5,-214,214,2.5349443259891022,13
2024-01-29 11:30:00+00:00,2024-01-30 14:00:00+00:00,7907,8626,26.5,-719,719,8.335265476466496,14
2024-01-29 11:30:00+00:00,2024-01-30 15:00:00+00:00,7603,7823,27.5,-220,220,2.812220375814905,15
2024-01-29 11:30:00+00:00,2024-01-30 16:00:00+00:00,7331,7604,28.5,-273,273,3.5902156759600214,16
2024-01-29 11:30:00+00:00,2024-01-30 17:00:00+00:00,7024,7193,29.5,-169,169,2.349506464618379,17
2024-01-29 11:30:00+00:00,2024-01-30 18:00:00+00:00,6935,6626,30.5,309,309,4.66344702686387,18
2024-01-29 11:30:00+00:00,2024-01-30 19:00:00+00:00,6969,6415,31.5,554,554,8.636009353078721,19
2024-01-29 11:30:00+00:00,2024-01-30 20:00:00+00:00,7109,6622,32.5,487,487,7.354273633343402,20
2024-01-29 11:30:00+00:00,2024-01-30 21:00:00+00:00,7485,7217,33.5,268,268,3.7134543439102123,21
2024-01-29 11:30:00+00:00,2024-01-30 22:00:00+00:00,8003,7214,34.5,789,789,10.937066814527308,22
2024-01-29 11:30:00+00:00,2024-01-30 23:00:00+00:00,8678,7592,35.5,1086,1086,14.304531085353004,23
2024-01-29 11:30:00+00:00,2024-01-31 00:00:00+00:00,9336,7009,36.5,2327,2327,33.200171208446285,0
2024-01-29 11:30:00+00:00,2024-01-31 01:00:00+00:00,10122,7248,37.5,2874,2874,39.652317880794705,1
2024-01-29 11:30:00+00:00,2024-01-31 02:00:00+00:00,10710,7463,38.5,3247,3247,43.50797266514807,2
2024-01-29 11:30:00+00:00,2024-01-31 03:00:00+00:00,11402,8175,39.5,3227,3227,39.474006116207946,3
2024-01-29 11:30:00+00:00,2024-01-31 04:00:00+00:00,12319,8687,40.5,3632,3632,41.80960055254979,4
2024-01-29 11:30:00+00:00,2024-01-31 05:00:00+00:00,13142,9519,41.5,3623,3623,38.060720663935285,5
2024-01-29 11:30:00+00:00,2024-01-31 06:00:00+00:00,13954,10509,42.5,3445,3445,32.78142544485679,6
2024-01-29 11:30:00+00:00,2024-01-31 07:00:00+00:00,14540,11728,43.5,2812,2812,23.976807639836288,7
2024-01-29 11:30:00+00:00,2024-01-31 08:00:00+00:00,14664,12836,44.5,1828,1828,14.241196634465567,8
2024-01-29 11:30:00+00:00,2024-01-31 09:00:00+00:00,15245,13747,45.5,1498,1498,10.896922965010548,9
2024-01-29 11:30:00+00:00,2024-01-31 10:00:00+00:00,15915,14183,46.5,1732,1732,12.211802862581965,10
2024-01-29 11:30:00+00:00,2024-01-31 11:00:00+00:00,16521,14352,47.5,2169,2169,15.112876254180602,11
2024-01-29 09:30:00+00:00,2024-01-29 21:00:00+00:00,8111,9077,11.5,-966,966,10.642282692519554,21
2024-01-29 09:30:00+00:00,2024-01-29 22:00:00+00:00,8358,8875,12.5,-517,517,5.825352112676057,22
2024-01-29 09:30:00+00:00,2024-01-29 23:00:00+00:00,8535,8699,13.5,-164,164,1.8852741694447637,23
2024-01-29 09:30:00+00:00,2024-01-30 00:00:00+00:00,8725,9135,14.5,-410,410,4.488232074438971,0
2024-01-29 09:30:00+00:00,2024-01-30 01:00:00+00:00,8931,9883,15.5,-952,952,9.632702620661743,1
2024-01-29 09:30:00+00:00,2024-01-30 02:00:00+00:00,9153,10237,16.5,-1084,1084,10.589039757741524,2
2024-01-29 09:30:00+00:00,2024-01-30 03:00:00+00:00,9391,10370,17.5,-979,979,9.44069431051109,3
2024-01-29 09:30:00+00:00,2024-01-30 04:00:00+00:00,9551,10203,18.5,-652,652,6.390277369401157,4
2024-01-29 09:30:00+00:00,2024-01-30 05:00:00+00:00,9655,10076,19.5,-421,421,4.178245335450575,5
2024-01-29 09:30:00+00:00,2024-01-30 06:00:00+00:00,9754,10215,20.5,-461,461,4.5129711209006365,6
2024-01-29 09:30:00+00:00,2024-01-30 07:00:00+00:00,9697,10107,21.5,-410,410,4.0565944394973785,7
2024-01-29 09:30:00+00:00,2024-01-30 08:00:00+00:00,9362,9672,22.5,-310,310,3.205128205128205,8
2024-01-29 09:30:00+00:00,2024-01-30 09:00:00+00:00,9157,9195,23.5,-38,38,0.4132680804785209,9
2024-01-29 09:30:00+00:00,2024-01-30 10:00:00+00:00,9009,9066,24.5,-57,57,0.628722700198544,10
2024-01-29 09:30:00+00:00,2024-01-30 11:00:00+00:00,8781,9565,25.5,-784,784,8.196549921589128,11
2024-01-29 09:30:00+00:00,2024-01-30 12:00:00+00:00,8533,8628,26.5,-95,95,1.1010662957811774,12
2024-01-29 09:30:00+00:00,2024-01-30 13:00:00+00:00,8262,8442,27.5,-180,180,2.1321961620469083,13
2024-01-29 09:30:00+00:00,2024-01-30 14:00:00+00:00,7951,8626,28.5,-675,675,7.825179689311384,14
2024-01-29 09:30:00+00:00,2024-01-30 15:00:00+00:00,7626,7823,29.5,-197,197,2.5182155183433466,15
2024-01-29 09:30:00+00:00,2024-01-30 16:00:00+00:00,7340,7604,30.5,-264,264,3.4718569174118885,16
2024-01-29 09:30:00+00:00,2024-01-30 17:00:00+00:00,7029,7193,31.5,-164,164,2.279994439037954,17
2024-01-29 09:30:00+00:00,2024-01-30 18:00:00+00:00,6941,6626,32.5,315,315,4.753999396317536,18
2024-01-29 09:30:00+00:00,2024-01-30 19:00:00+00:00,6970,6415,33.5,555,555,8.651597817614965,19
2024-01-29 09:30:00+00:00,2024-01-30 20:00:00+00:00,7111,6622,34.5,489,489,7.384475989127153,20
2024-01-29 09:30:00+00:00,2024-01-30 21:00:00+00:00,7490,7217,35.5,273,273,3.7827352085354025,21
2024-01-29 09:30:00+00:00,2024-01-30 22:00:00+00:00,8016,7214,36.5,802,802,11.117271971167176,22
2024-01-29 09:30:00+00:00,2024-01-30 23:00:00+00:00,8696,7592,37.5,1104,1104,14.541622760800843,23
2024-01-29 09:30:00+00:00,2024-01-31 00:00:00+00:00,9352,7009,38.5,2343,2343,33.428449136824085,0
2024-01-29 09:30:00+00:00,2024-01-31 01:00:00+00:00,10143,7248,39.5,2895,2895,39.94205298013245,1
2024-01-29 09:30:00+00:00,2024-01-31 02:00:00+00:00,10729,7463,40.5,3266,3266,43.76256197239716,2
2024-01-29 09:30:00+00:00,2024-01-31 03:00:00+00:00,11415,8175,41.5,3240,3240,39.633027522935784,3
2024-01-29 09:30:00+00:00,2024-01-31 04:00:00+00:00,12329,8687,42.5,3642,3642,41.924715091516056,4
2024-01-29 09:30:00+00:00,2024-01-31 05:00:00+00:00,13148,9519,43.5,3629,3629,38.12375249500998,5
2024-01-29 09:30:00+00:00,2024-01-31 06:00:00+00:00,13956,10509,44.5,3447,3447,32.80045675135598,6
2024-01-29 09:30:00+00:00,2024-01-31 07:00:00+00:00,14545,11728,45.5,2817,2817,24.01944065484311,7
2024-01-29 09:30:00+00:00,2024-01-31 08:00:00+00:00,14673,12836,46.5,1837,1837,14.3113119351823,8
2024-01-29 09:30:00+00:00,2024-01-31 09:00:00+00:00,15259,13747,47.5,1512,1512,10.998763366552703,9
2024-01-29 07:30:00+00:00,2024-01-29 21:00:00+00:00,8111,9077,13.5,-966,966,10.642282692519554,21
2024-01-29 07:30:00+00:00,2024-01-29 22:00:00+00:00,8353,8875,14.5,-522,522,5.881690140845071,22
2024-01-29 07:30:00+00:00,2024-01-29 23:00:00+00:00,8529,8699,15.5,-170,170,1.9542476146683525,23
2024-01-29 07:30:00+00:00,2024-01-30 00:00:00+00:00,8720,9135,16.5,-415,415,4.542966611932129,0
2024-01-29 07:30:00+00:00,2024-01-30 01:00:00+00:00,8928,9883,17.5,-955,955,9.663057775978952,1
2024-01-29 07:30:00+00:00,2024-01-30 02:00:00+00:00,9152,10237,18.5,-1085,1085,10.598808244602912,2
2024-01-29 07:30:00+00:00,2024-01-30 03:00:00+00:00,9391,10370,19.5,-979,979,9.44069431051109,3
2024-01-29 07:30:00+00:00,2024-01-30 04:00:00+00:00,9551,10203,20.5,-652,652,6.390277369401157,4
2024-01-29 07:30:00+00:00,2024-01-30 05:00:00+00:00,9655,10076,21.5,-421,421,4.178245335450575,5
2024-01-29 07:30:00+00:00,2024-01-30 06:00:00+00:00,9754,10215,22.5,-461,461,4.5129711209006365,6
2024-01-29 07:30:00+00:00,2024-01-30 07:00:00+00:00,9698,10107,23.5,-409,409,4.046700306718116,7
2024-01-29 07:30:00+00:00,2024-01-30 08:00:00+00:00,9365,9672,24.5,-307,307,3.1741108354011582,8
2024-01-29 07:30:00+00:00,2024-01-30 09:00:00+00:00,9162,9195,25.5,-33,33,0.35889070146818924,9
2024-01-29 07:30:00+00:00,2024-01-30 10:00:00+00:00,9012,9066,26.5,-54,54,0.5956320317670417,10
2024-01-29 07:30:00+00:00,2024-01-30 11:00:00+00:00,8783,9565,27.5,-782,782,8.175640355462624,11
2024-01-29 07:30:00+00:00,2024-01-30 12:00:00+00:00,8533,8628,28.5,-95,95,1.1010662957811774,12
2024-01-29 07:30:00+00:00,2024-01-30 13:00:00+00:00,8262,8442,29.5,-180,180,2.1321961620469083,13
2024-01-29 07:30:00+00:00,2024-01-30 14:00:00+00:00,7951,8626,30.5,-675,675,7.825179689311384,14
2024-01-29 07:30:00+00:00,2024-01-30 15:00:00+00:00,7625,7823,31.5,-198,198,2.530998338233414,15
2024-01-29 07:30:00+00:00,2024-01-30 16:00:00+00:00,7338,7604,32.5,-266,266,3.498158863755918,16
2024-01-29 07:30:00+00:00,2024-01-30 17:00:00+00:00,7027,7193,33.5,-166,166,2.307799249270124,17
2024-01-29 07:30:00+00:00,2024-01-30 18:00:00+00:00,6940,6626,34.5,314,314,4.738907334741926,18
